name,category,lat,lon
Costa,cafe,53.2932034,-6.1348042
French Revolution Eclairs,cafe,53.2933862,-6.1346745
Centra,convenience,53.292694,-6.1352928
Wild Spot Nutrition,cafe,53.2936406,-6.1365693
Curves,fitness_centre,53.2757369,-6.3301201
Spar,convenience,53.2865204,-6.3725706
Base Wood Fired Pizza,fast_food,53.2821899,-6.143762
,convenience,53.3734609,-6.2176487
Spar,convenience,53.3767989,-6.2235352
Platinum Pilates,fitness_centre,53.2826677,-6.1448711
Nearby,convenience,53.2835497,-6.1475734
Oriental Express,fast_food,53.283554,-6.147692
X Pizza And Kebab,fast_food,53.2835467,-6.1474807
Oakberry Açaí bowls,fast_food,53.3484904,-6.2638829
Eddie Rocket's,fast_food,53.3485561,-6.2275721
Ruby's,restaurant,53.3485324,-6.2273703
Centra,convenience,53.2853418,-6.1531983
Anytime Fitness,fitness_centre,53.2823823,-6.1502731
Eurospar,supermarket,53.4455708,-6.2008507
Borza,fast_food,53.4457389,-6.2006933
,atm,53.4455757,-6.2007242
New Shanghai,fast_food,53.4455544,-6.2009688
Mr. Perri,fast_food,53.3966393,-6.2450505
Bread & Butter,cafe,53.3651636,-6.2567847
BIG FAN,restaurant,53.3403244,-6.2655632
Dolce Sicily,cafe,53.3415994,-6.2583941
The Bald Barista,cafe,53.3405282,-6.265487
Bunsen,restaurant,53.3412427,-6.2599918
Bank of Ireland,bank,53.2831166,-6.3753899
Fit 4 Less,fitness_centre,53.2864016,-6.3761251
Hogs and Heifers,restaurant,53.4455192,-6.2238946
National Ambulance Service College,college,53.2872061,-6.3767513
Polonez,supermarket,53.2860972,-6.3756014
Perios Grill,restaurant,53.2861485,-6.3753135
Gunning Stores,convenience,53.2835461,-6.1472556
San Marino,fast_food,53.2854732,-6.15354
Perfect Kebab,fast_food,53.2851925,-6.1528319
SuperValu,supermarket,53.2828213,-6.3175111
"Laine, my love.",cafe,53.3514451,-6.2511152
koffee and kale,cafe,53.3557372,-6.2606045
Dosa Dosa,restaurant,53.3370187,-6.2989095
Heritage Credit Union,bank,53.3371515,-6.298948
Two Boys Brew,cafe,53.360829,-6.271538
Euronet,atm,53.2824749,-6.1444834
Roberto's,restaurant,53.4034799,-6.1711292
Yan,restaurant,53.4038755,-6.1705798
Food Plus Belmayne,convenience,53.4040418,-6.1705959
Results Fitness,fitness_centre,53.2827002,-6.1448372
KFC,fast_food,53.3478103,-6.265994
Butlers,cafe,53.3484013,-6.2654055
Romayo's Diner,restaurant,53.4024955,-6.1533999
Everest,restaurant,53.4024715,-6.1531515
Essence Pattisserie Dundrum,cafe,53.2900347,-6.2445663
Spar,convenience,53.3304379,-6.2515393
Spar,convenience,53.337366,-6.2658345
AIB,atm,53.3612279,-6.283492
Tasty8,cafe,53.3409639,-6.2783176
777,restaurant,53.3431749,-6.2646809
PI,restaurant,53.3435104,-6.2646742
Mexico to Rome,restaurant,53.3457261,-6.2643978
Centra,convenience,53.3459442,-6.2631153
Frank and Honest Coffee,cafe,53.3459485,-6.2630838
Barclays,bank,53.3413715,-6.2575547
Emer's Kitchen,cafe,53.3360083,-6.2567397
Gerard's,cafe,53.3358387,-6.2568956
Girl and the Goose,restaurant,53.3290833,-6.2304983
Padoca,bakery,53.3499096,-6.2692361
Gary's Gourmet Pizza,restaurant,53.2782153,-6.1074248
Glas,restaurant,53.3409927,-6.2619538
Mizzoni's Pizza,fast_food,53.2776037,-6.1411194
Euro Saver,convenience,53.277579,-6.1411734
Centra,convenience,53.2777519,-6.1409195
Taste of Asia,fast_food,53.27793,-6.1415927
Spice Cottage,fast_food,53.2778931,-6.1415713
Luna Coffee,cafe,53.2777576,-6.1414607
Beast,cafe,53.3464067,-6.2844888
Oxford College International,college,53.3486857,-6.2587762
Tang,cafe,53.3487197,-6.2583985
Del Rio's Cafe,cafe,53.3484115,-6.2576775
Recanto Brazil,cafe,53.3505984,-6.2545852
Dublin Fried Chicken,fast_food,53.3597095,-6.2615803
Veginity,restaurant,53.3554557,-6.265953
Mish Mash,cafe,53.3500404,-6.269282
Shouk,restaurant,53.3633805,-6.2583824
Silver Spoon,restaurant,53.3749532,-6.3631842
énergie Fitness,fitness_centre,53.2943388,-6.1430164
Network,cafe,53.3386474,-6.2659087
Doughboys,fast_food,53.3337887,-6.264323
Mizzoni's Pizza,fast_food,53.3885371,-6.1827713
Soup,restaurant,53.2938362,-6.1398366
Miami Cafe,fast_food,53.292936,-6.1378048
Chocolate Cafe,cafe,53.2933769,-6.1384097
Belli Dentro,cafe,53.2942446,-6.1404408
Cornerstone Express,convenience,53.2913019,-6.1384526
Starbucks,cafe,53.2929183,-6.1396047
Pizza Hut Delivery,fast_food,53.3731315,-6.3607085
Yamamori Sushi,restaurant,53.3466181,-6.2638767
Strudel,bakery,53.2918611,-6.136701
Ritz Cafe,fast_food,53.2922598,-6.1365415
YMCA,sports_centre,53.3393639,-6.2661434
,atm,53.3390902,-6.2642795
Café Sol,cafe,53.34168,-6.2654183
Circle K,convenience,53.3401919,-6.2605756
Sima,cafe,53.3945678,-6.1644757
Hui Kee,fast_food,53.3397512,-6.3148491
Bulfin News,convenience,53.3397458,-6.3147475
La Baguette Cafe,cafe,53.3397372,-6.3145845
Circle K,convenience,53.3423657,-6.2560377
Berry Lane Cafe,cafe,53.3482285,-6.2946785
Core Credit Union Monkstown Village,bank,53.2852417,-6.1529635
Sophie's,restaurant,53.3351727,-6.2636488
Groundstate,cafe,53.3432506,-6.2886011
Nagoya,restaurant,53.3607219,-6.2738962
,atm,53.3608528,-6.2721131
Vice Pizza and Wings,restaurant,53.3608981,-6.2734085
Coffee Addiction,cafe,53.3606668,-6.2737224
HX46 Cafe,cafe,53.2819004,-6.1593443
SC Grocer,cafe,53.2818812,-6.1594436
Express,fast_food,53.2817537,-6.1599331
The Right Place,cafe,53.3439496,-6.2670481
City Colleges,college,53.3442162,-6.267527
City Colleges,college,53.3436171,-6.2647457
Industrial Cafe,cafe,53.3581736,-6.2693185
,atm,53.4000761,-6.2767857
Poppintree Sports,sports_centre,53.4031171,-6.2747192
Platform 61,restaurant,53.3416209,-6.2632029
Wood Fire Cafe,restaurant,53.3563112,-6.2656732
Pita Pit,fast_food,53.3485755,-6.2297195
Clement and Pekoe,cafe,53.3567903,-6.2675504
Eurospar,supermarket,53.3625768,-6.2376374
Castello Bruno,restaurant,53.372427,-6.3605623
Twin Oaks,restaurant,53.3728649,-6.3607948
Spar,convenience,53.3731161,-6.361308
Butlers Pantry Castleknock,supermarket,53.3730201,-6.3611806
Echelon Indoor Cycling Studio,fitness_centre,53.3461436,-6.2580395
Mary’s Bar & Hardware Shop,pub,53.3428631,-6.2603751
Metzo,bar,53.3966916,-6.2637118
Circle K,convenience,53.4031262,-6.2645069
Regattos,fast_food,53.4002736,-6.2636732
Sophie's,restaurant,53.3351478,-6.263569
Centra,supermarket,53.3485749,-6.2293737
SIX,restaurant,53.3536037,-6.2620344
Thaima Asian Cuisine,restaurant,53.4465447,-6.2373045
Haoliland,bakery,53.3458121,-6.2638427
Dollard & Co.,supermarket,53.3453272,-6.2670645
The Shawarma Company,restaurant,53.3442715,-6.2653366
Daybreak,convenience,53.2968327,-6.4691885
Bagel Factory,cafe,53.2969033,-6.4691604
Bel Cibo,restaurant,53.296969,-6.4694568
Apache Pizza,fast_food,53.3000455,-6.49942
Ko's,fast_food,53.3000391,-6.4993758
Insomnia,cafe,53.3612337,-6.2842508
Zaytoon,fast_food,53.3339148,-6.2649111
Permanent TSB,atm,53.4199644,-6.3823678
Londis,convenience,53.3407449,-6.2687241
Insomnia,cafe,53.3484935,-6.2300094
Boca,cafe,53.3487862,-6.238525
,restaurant,53.3496467,-6.2435929
Chaska,restaurant,53.349625,-6.2433386
Salsa,fast_food,53.349623,-6.2432527
Drunken Fish Bar,restaurant,53.3491854,-6.2444574
Milano,restaurant,53.34792,-6.243909
One Society,restaurant,53.354098,-6.2565063
,pub,53.3202127,-6.3167434
Victoria's,fast_food,53.3204299,-6.3171332
Lisle Three,restaurant,53.3206959,-6.3170158
Tesco Express,convenience,53.3505843,-6.256093
The Coffee Studio,cafe,53.3240464,-6.3267285
Graces Garden,restaurant,53.2300722,-6.1244069
Crough's Pub,pub,53.2867241,-6.3898849
Rose Gardens,restaurant,53.2868348,-6.3899143
North Park,fast_food,53.2862245,-6.390423
Roma,fast_food,53.2863285,-6.3904483
Kale and Coco,cafe,53.3519749,-6.2796073
Pangs,fast_food,53.3375071,-6.2667158
Spar,convenience,53.2438129,-6.1405106
Circle K,convenience,53.2955548,-6.1478698
Maxol,convenience,53.2767308,-6.1431323
Mr. White,cafe,53.3481353,-6.2630187
The Grayson,restaurant,53.3382819,-6.2552774
The Bakewell,cafe,53.4167316,-6.3064099
Burger King,fast_food,53.2782575,-6.4879815
Glass Onion,fast_food,53.3956637,-6.4407658
Cú Chulainn's,pub,53.3959848,-6.4400019
Taro,restaurant,53.3951806,-6.4391465
Chef,restaurant,53.3951278,-6.4390365
Diner,restaurant,53.3951094,-6.4389936
Pure Health,fitness_centre,53.3949847,-6.4391675
Chef In,restaurant,53.3949255,-6.4398528
Evolve Fitness,fitness_centre,53.3951406,-6.4402699
Pablo's Tortas,fast_food,53.3408442,-6.2630151
énergie Fitness,fitness_centre,53.2609906,-6.2207183
Synergise Personal Training,fitness_centre,53.2609603,-6.2209473
RASA,restaurant,53.2604476,-6.2207514
Eddie Rocket's,fast_food,53.2865874,-6.3730713
Alex's,cafe,53.2687967,-6.242552
MFusion,fast_food,53.2689202,-6.2424462
Riggers.D8,cafe,53.3401331,-6.3171038
Permanent TSB,atm,53.3670143,-6.2556667
AIB,atm,53.3673479,-6.2556779
,cafe,53.3331889,-6.2905631
Subway,fast_food,53.3518984,-6.269521
The Orange Goat,cafe,53.3304575,-6.2250475
Fish Shop,restaurant,53.3472888,-6.2819539
Bank of Ireland,atm,53.3052042,-6.2367732
,atm,53.2688646,-6.1964243
,atm,53.2713406,-6.2043234
,fast_food,53.3167761,-6.3261701
Spar,convenience,53.3165156,-6.3331127
Roundabout,fast_food,53.3165132,-6.3331985
Ultimate Health & Body,fitness_centre,53.311613,-6.2742108
Londis,convenience,53.2780168,-6.1728978
Grounded,cafe,53.3058787,-6.2372016
Sano Pizza,restaurant,53.3442866,-6.2678432
Insomnia,cafe,53.3448662,-6.2965851
Anytime Fitness,fitness_centre,53.3439922,-6.2971239
,bar,53.2863303,-6.3909061
Gaillot et Gray,bakery,53.3325765,-6.2754167
Gaillot et Gray,restaurant,53.3325801,-6.2754599
Union Cafe,restaurant,53.295411,-6.2587337
Ming Court,restaurant,53.3927157,-6.3948805
Musashi,restaurant,53.3927149,-6.3949413
Boojum,fast_food,53.3927164,-6.3950136
Liberty Kitchen,cafe,53.3392853,-6.2737341
The Dublin Climbing Centre,sports_centre,53.2898272,-6.3711066
Circle K,convenience,53.2944376,-6.2464855
Ulster Bank,atm,53.2921772,-6.2455988
Bank of Ireland,atm,53.2918499,-6.2455385
AIB,atm,53.2910129,-6.245337
Polonez,convenience,53.2914619,-6.2464651
Burger King,fast_food,53.4276588,-6.2459153
Bank of Ireland,atm,53.4268446,-6.243516
Insomnia Coffee,cafe,53.4271336,-6.2439182
Café aroma,cafe,53.3855213,-6.3734021
AIB,atm,53.3897927,-6.3893763
Ethos,cafe,53.3380045,-6.2524445
Apache Pizza,fast_food,53.2910077,-6.1333712
The Art of Coffee,cafe,53.2904737,-6.1321615
SI Café,cafe,53.289439,-6.1290671
JD Wetherspoon,restaurant,53.3892535,-6.3888394
Asador,restaurant,53.3346347,-6.2438075
Il Vignardo Restaurant,restaurant,53.3499928,-6.2528207
Fish shop,restaurant,53.3472775,-6.2819596
Bread 41,cafe,53.3447401,-6.2516538
Old Post Office,restaurant,53.3021039,-6.1784537
Coffee works,cafe,53.3573785,-6.4496214
Pizza Max,fast_food,53.2018264,-6.1259403
Centra,supermarket,53.2016612,-6.1266515
CSP Gym,fitness_centre,53.2054528,-6.1170421
Ella's Heaven,cafe,53.3502744,-6.2567291
Circle K,convenience,53.3487117,-6.2594436
The Rolling Donut,fast_food,53.3481542,-6.2592171
Ulster Bank,atm,53.3479349,-6.25913
,cafe,53.3494278,-6.2607564
Zozimus Bar,bar,53.3405771,-6.2597707
,atm,53.3825102,-6.3997648
Boef,restaurant,53.3427872,-6.2619703
Ku Raudo,restaurant,53.3501911,-6.2816331
,atm,53.3487048,-6.2778074
Il Panorama Cafe,cafe,53.4206826,-6.138454
Aleena,restaurant,53.3446217,-6.2643693
Le Centre-Ville,cafe,53.339931,-6.2620284
Xi'an Street Food,fast_food,53.3410535,-6.2597058
Pocha Korean Street food,fast_food,53.3474909,-6.2655308
Koffee + Kale,cafe,53.3600883,-6.2628671
,atm,53.3490175,-6.2657923
Costa,cafe,53.2336712,-6.1228207
Lolly and Cooks,cafe,53.3281348,-6.2362454
Pavilion Cafe,cafe,53.3434091,-6.3335321
,restaurant,53.351808,-6.2500964
Golden Elephant,restaurant,53.3892895,-6.1093977
Chimac,fast_food,53.3410831,-6.2656805
Vincenzo's Wood Fired Pizza,fast_food,53.3895384,-6.1237501
Viking,cafe,53.3451817,-6.2688392
Little Bird - Yoga,fitness_centre,53.3323962,-6.2736657
The Mint Bar,bar,53.3456553,-6.2589016
Crowbar,bar,53.3450768,-6.2643305
Prego,cafe,53.3876706,-6.0671969
Mamó,restaurant,53.3877162,-6.0678695
Farrier & Draper Bar & Restaurant,bar,53.3424295,-6.2621681
Brindle,cafe,53.3313298,-6.2674708
First Floor Restaurant & Bar,restaurant,53.2882375,-6.2436435
Dall' Italia,cafe,53.2929088,-6.1377494
The Cake Room,cafe,53.3012365,-6.1778267
EBS,bank,53.3893681,-6.1095154
Cucinos,restaurant,53.3887691,-6.1106093
The Schooner Bar,bar,53.3887467,-6.110215
Bank of Ireland,atm,53.3896217,-6.1101533
Aldi,supermarket,53.3015382,-6.1820032
Musashi,fast_food,53.3014539,-6.1817005
Caffè Nero,cafe,53.3010964,-6.1815718
Kay's Kitchen,restaurant,53.3009522,-6.1820948
Bodega,cafe,53.3886226,-6.0726897
AIB,atm,53.3427874,-6.2601214
Caffè Nero,cafe,53.3426949,-6.2389879
The Hot Sandwich Company,bar,53.3993112,-6.1469168
Smoking Bones,restaurant,53.3451821,-6.2655907
Londis,convenience,53.3723313,-6.3373884
Code Institute,college,53.2979018,-6.1796454
Pizza Max,fast_food,53.2947528,-6.142058
,cafe,53.3919148,-6.1162251
Happy Out,cafe,53.3550441,-6.1703576
Blackrock Central,convenience,53.3027557,-6.1788116
Sunkist,fast_food,53.3894516,-6.1237491
Euronet,atm,53.3450703,-6.2641781
J&K's Corner,bakery,53.2742512,-6.1939099
Ananda Restuarant,restaurant,53.2878771,-6.2413125
The Well,pub,53.3395239,-6.2613297
Dublin Pizza Company,restaurant,53.3396628,-6.2614028
Young's,fast_food,53.3845,-6.3118536
,pub,53.3852484,-6.3124659
,fast_food,53.38537,-6.3124634
Howth Yacht Club,bar,53.3887912,-6.0678483
Takara Ramen & Deli Sushi Bar,restaurant,53.3478264,-6.2640992
Bexter & Greene Market Café,cafe,53.3496923,-6.263258
First Draft Coffee & Wine,cafe,53.3313338,-6.2675936
The Savoury Café,cafe,53.292096,-6.1359008
EducoGym,fitness_centre,53.2859464,-6.2387075
P. Duggan’s,pub,53.3481815,-6.2932243
V,restaurant,53.3444951,-6.2668974
Hanley's Cornish Pasties,fast_food,53.3457633,-6.2629636
The Port House,restaurant,53.3428336,-6.2619703
Spice of India,restaurant,53.342761,-6.2622533
Pink,restaurant,53.3412415,-6.2633199
Perkulicious,cafe,53.3793486,-6.1751396
Aylesbury and Greenlea Physiotherapy and Pilates Clinics,fitness_centre,53.3074692,-6.3004722
Marqette,cafe,53.4273073,-6.2450558
The Vanilla Pod Eatery,cafe,53.2928461,-6.1338071
Mosa Tea & Restaurant,cafe,53.3537326,-6.2590623
Euronet,atm,53.3486163,-6.2293103
Freshii,restaurant,53.3485971,-6.2280282
,atm,53.348626,-6.2280577
,atm,53.349489,-6.2446928
Starbucks,cafe,53.3511788,-6.2499344
O'Briens,cafe,53.3514154,-6.2492319
The Big Romance,pub,53.3534835,-6.2592195
Arran Street East,cafe,53.3483106,-6.2705454
The Punnet Food Emporium,cafe,53.3383803,-6.2423577
Starbucks,cafe,53.3407559,-6.2613124
,cafe,53.2914402,-6.1383093
Lumley's Bakery,bakery,53.3364415,-6.3243166
Inchicore Inn,restaurant,53.3392281,-6.3210836
Taste of Poland Mini Market,convenience,53.3393288,-6.3215313
Irish Social Finance Centre,bank,53.3398687,-6.3210282
Nutty Delights,convenience,53.3425939,-6.26389
Café Lisboa,cafe,53.3482766,-6.2692058
Tiller and Grain,cafe,53.3422549,-6.2563822
Ohana Tiki Bar,bar,53.3362565,-6.2634875
,atm,53.3391764,-6.3198549
Apache Pizza,fast_food,53.3393307,-6.3204255
Unfiltered Coffee,cafe,53.3395447,-6.3205095
Crust & Flame,restaurant,53.3394724,-6.3196874
Mizzoni's Pizza,fast_food,53.339595,-6.319283
Polonez,convenience,53.2021653,-6.1112217
As One,cafe,53.3470802,-6.250755
Sidewalk Café,cafe,53.4270411,-6.4774587
La Boulangerie,cafe,53.3361204,-6.2988593
Coppinger Row,restaurant,53.3420126,-6.2620774
Elm Epicurean,restaurant,53.3133561,-6.202733
Asian Food,convenience,53.3487076,-6.2676948
Tesco Express,convenience,53.3323928,-6.2743206
National Folklore Collection,library,53.3055,-6.22203
,atm,53.3357185,-6.3272846
Gala,convenience,53.3498759,-6.2315835
As One,restaurant,53.3468977,-6.2507468
Saba,restaurant,53.3335571,-6.243755
Mooz Italian Grocer,cafe,53.3513411,-6.2827333
Mizzoni's,fast_food,53.3442002,-6.3707244
Subway,fast_food,53.3541058,-6.3672513
Asia Market,supermarket,53.3186762,-6.3560712
Centra,convenience,53.4441491,-6.2289091
Subway,fast_food,53.2941654,-6.3550452
Subway,fast_food,53.2045411,-6.1091858
Moldova,supermarket,53.3836948,-6.3997784
Uncle Pan's Cafe,cafe,53.200298,-6.1110088
,restaurant,53.3257418,-6.2556243
,atm,53.3414567,-6.3080439
Chai Yo,restaurant,53.3357667,-6.2477778
Spar,convenience,53.2395057,-6.1234174
SuperMacs,cafe,53.4126279,-6.2169978
Daybreak,convenience,53.2712096,-6.1441253
,atm,53.3210466,-6.3914626
Costa,cafe,53.329035,-6.3449795
Mróz,supermarket,53.3418429,-6.4176981
Newsworld,convenience,53.256337,-6.1343082
The Library Bar,pub,53.2920486,-6.1302061
Costa,cafe,53.3019008,-6.3775209
Find Asia Asian Super Market,supermarket,53.3844454,-6.2140959
The Green Kitchen & Garden Centre,cafe,53.3211216,-6.3352838
Heritage Credit Union,bank,53.321181,-6.3351803
,atm,53.3325286,-6.4559396
Tamra,restaurant,53.261044,-6.1505955
Papa John's,fast_food,53.2868958,-6.3751795
Manley,fast_food,53.256167,-6.1334382
Mikka's,cafe,53.2562068,-6.1334757
The Physique Consultants,fitness_centre,53.275167,-6.1577028
Legendary,fast_food,53.3143998,-6.3918686
Dublin Food Co-op,supermarket,53.3423695,-6.3101919
Isabelle's Restaurant & Bar,restaurant,53.3411564,-6.2590704
Bake 'n' Brew,cafe,53.361762,-6.2908565
Taza,restaurant,53.3840713,-6.2070752
Inferno CQB / Inferno Airsoft,sports_centre,53.2929059,-6.3734959
The Mill Dublin,sports_centre,53.3431132,-6.2934662
The Art of Coffee,cafe,53.3312958,-6.2338734
Polonez,convenience,53.32665,-6.3947202
Moldova,convenience,53.3265213,-6.3948323
Anytime Fitness,fitness_centre,53.324093,-6.3958662
Banyi,restaurant,53.3458978,-6.2619449
CrossFit Ireland,sports_centre,53.2780857,-6.2192381
BQ House,fast_food,53.3479901,-6.3781162
Apache Pizza,fast_food,53.3479335,-6.378161
Chipmongers,fast_food,53.2098581,-6.1162956
Excel gymnastics,fitness_centre,53.3448041,-6.3704012
Boom Coffee!,cafe,53.3360925,-6.326782
La Bucca,restaurant,53.4186217,-6.4742162
Apache Pizza,fast_food,53.4191858,-6.4761656
Queen's Wok,fast_food,53.4198832,-6.4760792
Hot Yoga,fitness_centre,53.3263184,-6.2650994
Centra,convenience,53.3497996,-6.2759228
Bank of Ireland,bank,53.4092159,-6.3695961
Bank of Ireland,atm,53.4092813,-6.3693107
Brother Hubbard,restaurant,53.3471313,-6.2684435
Picado,restaurant,53.331143,-6.2647122
Lidl,supermarket,53.3407888,-6.2657741
Thai Garden,fast_food,53.3834318,-6.4012376
Zouq,restaurant,53.3834229,-6.4014489
Bank of Ireland,atm,53.2994205,-6.3595252
YES Kabayan,supermarket,53.3492953,-6.2611649
AIB,atm,53.2870913,-6.3616041
Good Luck Chinese Takeaway,restaurant,53.3407772,-6.3111308
Polonez,supermarket,53.3500682,-6.4067232
John Stearne Medical Library,library,53.3416369,-6.2943412
Greenville Deli,cafe,53.3392574,-6.3210333
,atm,53.2021234,-6.1099865
,atm,53.2827742,-6.3175198
Bank of Ireland,atm,53.2880485,-6.3588146
Supermac's,fast_food,53.2868832,-6.3751979
Capital Credit Union - Knocklyon Office,bank,53.2830792,-6.3182572
Brambles,cafe,53.2828739,-6.3174927
Camile Thai Shankill,fast_food,53.2304881,-6.12424
Subway,fast_food,53.2885529,-6.3107135
Food House,fast_food,53.3382197,-6.4004871
Mint Coffee,cafe,53.2883036,-6.1626079
Sampa Market - Brazilian and Portuguese,supermarket,53.351236,-6.2700825
El Patron,restaurant,53.3507525,-6.2708389
,atm,53.316507,-6.317432
Starbucks,cafe,53.2442048,-6.1393002
Bank of Ireland,atm,53.2440879,-6.1392051
Bank of Ireland,bank,53.244078,-6.1391821
Cafesora,cafe,53.3454629,-6.2334129
Board and Brewed,cafe,53.2946492,-6.1425423
Ingredients,supermarket,53.2075517,-6.1144613
Amazing Cakes,bakery,53.2076698,-6.115059
,cafe,53.207514,-6.1144864
Delhi Rasoi,restaurant,53.2704945,-6.2253611
,cafe,53.2672397,-6.3656435
Bullet Duck & Dumplings,restaurant,53.3482737,-6.2692726
Get Stuffed,fast_food,53.2302771,-6.1253124
Bray Adult Education Centre,college,53.2012109,-6.108449
Flyefit,fitness_centre,53.3439176,-6.2412295
Complete Body Movement,fitness_centre,53.3185656,-6.2105815
Ballyfermot Cafe,cafe,53.3433318,-6.3561045
Ger's Deli,fast_food,53.3423472,-6.357513
Manhattan,bar,53.3426816,-6.3564948
Chow Asian Kitchen,fast_food,53.3433366,-6.3561598
Wok 2 Go,fast_food,53.3423942,-6.3522716
Chasers,bar,53.3424752,-6.3535971
The Roma,fast_food,53.3419509,-6.3566992
Far East Restaurant,fast_food,53.3423169,-6.3569009
Coffee and Kale,cafe,53.3431564,-6.3609711
Food Inn,fast_food,53.3424552,-6.3586794
The Yoga Room,fitness_centre,53.3168678,-6.206347
Burger King,fast_food,53.3318406,-6.2944702
Sinead's,cafe,53.3639688,-6.4890444
Croí Laighean Credit Union,bank,53.3638456,-6.4902701
Insomnia,cafe,53.3506774,-6.2652137
Subway,fast_food,53.3507038,-6.2651399
Star Asia Foods,supermarket,53.3507519,-6.2650212
Kakilang Noms,restaurant,53.3469075,-6.2624904
Golden Sky,fast_food,53.3650708,-6.4880865
Grocer On The Green,convenience,53.3160683,-6.2654261
Bru Box,cafe,53.4025135,-6.1614454
Meastrelo,cafe,53.3996439,-6.1277165
